,dhrystone
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fpu_exe_unit/FPUUnit/fpu/fpmu/,0.022973537289022933
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fpu_exe_unit/FPUUnit/fpu/sfma/,0.02556298328391066
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fpu_exe_unit/FPUUnit/fpu/dfma/fma/,0.0
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fpu_exe_unit/FPUUnit/fpu/sfma/fma/,0.09587727708533077
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fpu_exe_unit/fp_sdq/ram_ext/,0.0
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fpu_exe_unit/queue/ram_ext/,0.006436331903951488
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fregfile/regfile_ext/,1.9713270924041368
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/ALUUnit/,63.33332170939969
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/IntToFPUnit/,12.046263773685556
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/PipelinedMulUnit/,6.4796019341539
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/queue/,2.076467801591777
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/IntToFPUnit/ifpu/,0.0838552594647383
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/PipelinedMulUnit/imul/,0.025967980164210515
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/queue/ram_ext/,0.014675673139889963
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit_1/ALUUnit/,41.07755969154152
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit_1/DivUnit/,10.399850765906882
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit_1/DivUnit/div/,11.446752897053967
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/fp_rename_stage/busytable/,10.119341210472687
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/fp_rename_stage/freelist/,2.0885974949553328
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/fp_rename_stage/maptable/,8.782902590822022
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_0/,2.41818364887275
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_1/,1.965930137359262
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_2/,1.7283184262600066
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_3/,2.2129149069787144
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/int_issue_unit/slots_4/,1.8338624692161989
