,dhrystone
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fpu_exe_unit/FPUUnit/fpu/fpmu/,0.02297806778095215
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fpu_exe_unit/FPUUnit/fpu/sfma/,0.02555674124531471
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fpu_exe_unit/FPUUnit/fpu/dfma/fma/,0.0
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fpu_exe_unit/FPUUnit/fpu/sfma/fma/,0.0958772770853308
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fpu_exe_unit/fp_sdq/ram_ext/,0.0
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fpu_exe_unit/queue/ram_ext/,0.006437701457849528
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/FpPipeline/fregfile/regfile_ext/,1.9424954833291053
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/ALUUnit/,49.12397159172694
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/IntToFPUnit/,13.10314562010971
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/PipelinedMulUnit/,6.561582221901307
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/queue/,2.06078859099604
/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_boom_tile/core/alu_exe_unit/IntToFPUnit/ifpu/,0.08670440504221902
